Element,Molar_ratio,Enthalpy(kJ/mol),std_enthalpy(kJ/mol),a,Delta(%),Omega,Entropy(J/K*mol),Tm(K),std_Tm (%),X,std_X(%),VEC,std_VEC,Phase(0-1),Density(g/com^3),Price(USD/kg)
,0.06-0.28-0.02-0.24-0.11-0.24-0.05,-8.403751,4.6438375,1.3693013,3.2712963,3.1955934,14.273365,1881.4741,22.842995,1.8728747,7.3082933,8.029061,1.9288899,0.40965474,8.141561,22.906055
,0.11-0.01-0.03-0.05-0.26-0.10-0.06-0.19-0.18,-13.241333,9.633313,1.3588798,3.3231664,1.949473,16.141912,1599.1672,21.108994,1.770807,10.313805,7.761738,3.0280395,0.23666924,6.9130096,1937.6158
,0.15-0.20-0.15-0.13-0.17-0.08-0.12,-5.482683,6.066903,1.3555113,3.6472454,4.753499,15.89787,1639.3342,22.705471,1.7791969,7.291505,7.7181654,2.474994,0.04067722,7.1377063,17.543745
,0.20-0.14-0.16-0.15-0.04-0.23-0.08,-22.018461,9.971668,1.326656,6.5892034,1.1532676,15.409264,1647.9163,23.879198,1.7778397,7.3607073,6.8931093,2.6117167,0.41083726,6.056223,14.921998
,0.14-0.08-0.26-0.44-0.09,-10.824292,4.656603,1.4143806,4.817154,2.5975106,11.592388,2425.4028,27.213812,1.748745,14.170907,4.9773965,0.98875225,0.99997365,7.7292304,28.213182
,0.21-0.18-0.22-0.13-0.03-0.24,-13.289373,5.691699,1.3487184,4.234665,1.7813013,13.871316,1706.5703,27.213675,1.7821606,7.772605,7.0938125,2.570841,0.5285399,6.720442,18.163084
,0.03-0.28-0.25-0.13-0.09-0.22,-3.1572409,2.4513257,1.4601259,4.122182,10.638436,13.496326,2488.6843,15.072496,1.683306,18.895517,4.8953123,0.8125029,0.99999106,7.8774934,113.56388
,0.13-0.41-0.31-0.14,-2.4289317,2.165996,1.4136162,2.4700127,10.370658,10.74435,2344.4517,15.16583,1.5954447,3.236478,4.8264832,0.6434855,0.9997389,6.807365,28.473343
,0.14-0.14-0.09-0.22-0.21-0.20,-9.704213,4.659518,1.3730838,4.457753,2.8981528,14.547323,1933.2965,30.860107,1.878297,9.495404,7.251101,2.239921,0.00066358794,7.8066115,16.536758
,0.24-0.33-0.21-0.05-0.03-0.14,-14.846362,6.1707215,1.3657655,4.8331065,1.5810443,13.053665,1798.1735,30.046535,1.7016615,8.749878,5.5550933,1.950425,0.0030233387,5.799313,6.2012177
,0.25-0.26-0.17-0.13-0.15-0.05,-10.389356,7.301397,1.3426225,4.3335924,2.139455,14.001341,1587.5306,27.832764,1.754054,7.3412476,6.849056,2.7995248,0.2993186,6.2285366,22.05799
,0.15-0.04-0.28-0.05-0.22-0.25,-30.328129,13.179973,1.3049337,9.297171,0.78881836,13.684984,1748.1483,7.7692327,1.8490372,4.92579,7.3984623,2.2617242,0.9676201,6.0246863,14.642816
,0.20-0.10-0.25-0.08-0.36,-5.79393,6.784436,1.3387347,3.6279445,3.223634,12.242554,1525.6218,24.793798,1.8149077,6.992471,8.268185,3.0229409,0.26948318,6.9939876,7.272189
,0.48-0.13-0.38,-6.535505,1.9831941,1.4059553,1.2702293,2.835384,8.570622,2162.1138,11.648187,1.6061502,3.4618564,5.097609,0.9243582,0.8071421,6.181984,15.097251
,0.16-0.21-0.15-0.20-0.11-0.17,-11.505453,5.568464,1.3567882,3.8672783,2.1392226,14.760861,1667.4313,22.226036,1.7600985,7.6070824,7.3060126,2.282567,0.18717264,6.9220476,18.089344
,0.25-0.13-0.26-0.14-0.18-0.04,-16.390854,6.7431326,1.3476164,4.4452443,1.4290196,13.981314,1675.2966,27.32821,1.7394525,7.3617654,6.5537143,2.5813644,0.44774774,6.142707,14.668832
,0.12-0.10-0.06-0.24-0.29-0.19,-19.346842,9.543687,1.3644187,3.5100532,1.2298143,13.877001,1714.565,19.61177,1.7607741,8.381877,7.2364626,2.7419455,0.11392678,6.5073104,5.8110857
,0.18-0.15-0.15-0.21-0.12-0.19-0.01,-5.507308,6.8781056,1.345785,3.7001443,4.371861,15.117343,1592.686,24.705715,1.799389,6.9236884,7.906845,2.830122,0.06816704,6.9903297,15.498071
,0.25-0.26-0.12-0.15-0.21-0.01,-6.4840107,6.3353767,1.3411952,4.263364,3.2312367,13.476808,1554.624,26.909771,1.778891,6.7593346,7.230278,2.7952626,0.10855707,6.481301,21.411419
,0.16-0.12-0.25-0.13-0.08-0.17-0.08,-7.9118276,8.127657,1.3546321,3.7523382,3.1654272,15.950902,1570.0874,23.975967,1.7649747,9.056918,7.697681,2.9443686,0.10054898,6.848713,884.228
,0.15-0.28-0.18-0.07-0.18-0.10-0.04,-9.991508,6.8670707,1.3543934,3.703003,2.5416148,15.000583,1692.9049,22.508791,1.7823323,6.898526,7.4231973,2.479468,0.08101099,6.922182,22.674353
,0.16-0.25-0.16-0.07-0.33-0.04,-7.5221825,4.611672,1.3788228,2.231694,3.4392233,13.301334,1944.9523,16.028,1.8336327,7.7029824,8.045085,1.8200457,0.7880003,8.182718,16.814064
,0.09-0.13-0.10-0.18-0.14-0.11-0.05-0.19,-7.9020057,7.3715215,1.3557715,2.9411283,3.746291,16.905895,1751.0582,21.754284,1.7665501,7.5047383,7.463009,2.6710608,0.017727556,6.988009,16.627037
,0.22-0.23-0.20-0.10-0.14-0.11,-20.468096,8.359034,1.3485558,4.2170873,1.19262,14.487353,1684.9631,25.487059,1.737473,7.894226,6.5565104,2.6097424,0.49166158,6.122014,20.85911
,0.33-0.28-0.11-0.23-0.05,-3.9939244,1.9243447,1.4225781,3.2016408,8.533053,12.277842,2775.7615,14.368293,1.8185986,16.228294,5.3766394,0.49440658,0.9999739,10.144739,68.9049
,0.18-0.22-0.22-0.14-0.06-0.18,-12.128381,5.5437074,1.3531073,3.917159,2.0025814,14.31827,1696.2991,23.591406,1.7631776,7.327837,7.200386,2.3856645,0.31256783,6.8347664,20.094074
,0.23-0.27-0.12-0.17-0.21,-5.235909,6.2902107,1.3432145,4.1553564,3.9266813,13.143827,1564.2126,26.417519,1.7828546,6.666312,7.359834,2.7714195,0.06106466,6.6130233,21.980995
,0.30-0.32-0.13-0.23-0.02,-17.822508,8.184009,1.3766401,6.233316,1.3761501,11.780389,2081.9722,41.140575,1.5768412,2.5910516,4.1756997,0.8627646,0.98568857,7.024259,95.98738
,0.15-0.06-0.03-0.06-0.21-0.02-0.26-0.05-0.17,-18.74271,12.465784,1.4124798,7.321257,1.738599,16.01648,2034.5327,27.676968,1.5432858,9.077789,4.4373417,1.3496153,0.00018837777,6.357557,221.20006
,0.06-0.08-0.25-0.40-0.01-0.07-0.12,-4.0191345,6.123266,1.4499307,5.0004525,8.882749,13.1854515,2707.6018,23.369568,1.5054169,7.0480995,4.66474,0.5899262,1.0,11.345081,305.04297
,0.18-0.21-0.07-0.20-0.17-0.18,-25.162071,11.878483,1.2972083,7.9876966,0.9117695,14.511325,1580.9725,20.049372,1.8327594,5.8055267,7.151352,2.8365753,0.24434546,5.6966157,19.427013
,0.14-0.12-0.17-0.13-0.25-0.20,-16.768486,10.037277,1.358616,3.6207948,1.4552146,14.665018,1663.9421,22.508715,1.7525684,8.740961,7.268645,3.0176,0.32614377,6.3972454,6.438735
,0.41-0.14-0.25-0.03-0.17,2.3867276,4.4082966,1.3858472,1.8627539,9.341071,11.632084,1916.6472,17.387524,1.7944893,6.984199,7.8913693,1.9260962,0.3136569,8.002441,6.9257083
,0.22-0.28-0.13-0.17-0.14-0.07,-9.87367,7.5248284,1.3532188,4.3745093,2.3856156,14.226261,1655.7251,27.946884,1.7344651,7.4761877,6.724289,2.800354,0.06195395,6.187086,6.072892
,0.08-0.07-0.59-0.15-0.10,-4.2604685,2.813276,1.3975366,1.7998818,3.6174288,10.141902,1519.6299,25.630505,1.675849,9.946906,8.168186,2.2720022,0.013481957,7.6192007,7.4201097
,0.20-0.22-0.25-0.10-0.07-0.16,-12.961652,5.6434875,1.3509041,4.0933266,1.8463887,14.202108,1685.119,25.205254,1.7472453,7.503231,6.9612226,2.4224193,0.26354477,6.6397996,20.528648
,0.15-0.19-0.06-0.05-0.12-0.22-0.15-0.05,-25.030254,11.908038,1.3624363,4.8165884,1.0953907,16.246607,1687.608,21.114431,1.7490079,9.988748,7.142975,2.8306928,0.06894007,6.525338,19.17872
,0.10-0.27-0.17-0.05-0.08-0.20-0.13,-15.967831,8.835025,1.358856,3.1798482,1.6676793,15.222253,1749.3612,19.072634,1.7763108,7.8843765,7.496872,2.5478709,0.052390434,6.957875,22.491367
,0.20-0.03-0.31-0.29-0.17,-23.91864,8.553289,1.3557167,4.193578,0.8278101,12.032068,1645.6099,22.25468,1.7547553,8.2885895,6.8427916,2.7678173,0.7105706,6.0772243,5.005521
,0.17-0.21-0.23-0.12-0.06-0.21,-11.62876,5.2868266,1.3569899,4.11179,2.202669,14.304292,1790.6729,27.044958,1.802994,8.349497,7.225146,2.4058402,0.015416209,7.14131,20.196003
,0.07-0.12-0.10-0.02-0.11-0.37-0.17-0.03,-7.60604,4.8278937,1.3746468,3.1285863,3.1286466,14.774066,1610.7013,20.797436,1.7182839,9.192599,7.7629356,2.1186721,0.019115398,7.415107,13.0029125
,0.31-0.10-0.19-0.16-0.19-0.06,-2.0907094,6.6583204,1.3658643,1.7105242,11.62922,13.96805,1740.6372,12.756562,1.8395709,5.626689,8.809217,1.8572409,0.99433595,8.155828,23.047781
,0.10-0.22-0.20-0.13-0.24-0.08-0.02,-10.959225,5.3061514,1.3625046,3.7998307,2.554534,14.788288,1893.1,29.050169,1.8731238,8.875485,7.6490097,2.2370734,0.00040908324,8.044964,21.712194
,0.24-0.23-0.16-0.30-0.04-0.02,-3.0358846,1.8330039,1.4101801,3.5233736,10.675886,12.920169,2508.5388,17.50682,1.7591553,15.693264,5.0996947,0.67523694,0.99992144,7.969613,24.945843
,0.19-0.25-0.23-0.26-0.07,-10.598253,4.778765,1.3560786,4.071473,2.074919,12.80883,1716.8246,23.738466,1.7684262,6.43328,7.010012,2.261963,0.15332867,6.7286973,20.869638
,0.14-0.18-0.12-0.07-0.11-0.21-0.16,-19.147476,9.825874,1.3556865,3.5989356,1.3971167,15.770076,1696.3301,21.325249,1.7620767,8.32174,7.2102675,2.7618701,0.17958322,6.532378,17.504702
,0.05-0.26-0.22-0.11-0.25-0.12,-6.3758707,4.871475,1.4266822,4.352083,5.3047996,13.8544,2441.2974,15.95864,1.7297119,16.154654,5.2349296,1.1023057,0.99886405,7.684423,26.409317
,0.41-0.20-0.12-0.24-0.03,-21.451323,7.4596434,1.3423504,5.9541636,0.8963661,11.491324,1673.2828,39.677814,1.6022859,2.5357816,4.1250725,1.1549604,0.003665768,4.7071295,15.185236
,0.20-0.18-0.22-0.12-0.22-0.05,-5.0297666,5.895376,1.3547692,4.19259,4.6380124,14.237413,1638.5079,26.287773,1.7508979,7.011815,7.0508285,2.5221524,0.04098979,6.6270227,16.24555
,0.23-0.10-0.17-0.21-0.02-0.16-0.08-0.02,-18.231714,7.721003,1.3523552,4.459931,1.445777,15.532527,1697.0188,27.313719,1.7453259,8.158711,6.4886756,2.5511553,0.10058245,6.1440187,12.65117
,0.12-0.31-0.37-0.10-0.07-0.03,-8.504612,6.298667,1.4161359,4.995549,3.7892797,12.439151,2590.719,29.638504,1.5530909,4.0017877,4.6264105,0.69634503,1.0,10.35943,158.32683
,0.07-0.25-0.11-0.17-0.05-0.29-0.05,-9.2275715,4.8241353,1.3598077,2.7849667,2.7657163,14.506898,1759.2211,16.066074,1.8066268,6.745487,8.068367,2.0252602,0.67282647,7.6813097,21.930643
,0.22-0.18-0.10-0.10-0.04-0.26-0.10,-8.351801,7.637849,1.371009,1.8076055,3.2577736,15.115128,1800.0688,12.680043,1.7966542,7.6328573,8.233311,2.118788,0.5265051,7.7730885,19.19464
,0.38-0.35-0.27,-1.2863858,0.4987643,1.3673356,1.746935,12.48517,9.063788,1771.9668,1.8705662,1.8708601,1.724929,8.926613,0.7849217,0.9967302,8.507429,26.244143
,0.32-0.34-0.03-0.20-0.11,-5.038254,2.3100533,1.4292811,2.3627396,6.3087583,11.569118,2747.4106,17.90671,1.8451872,17.360626,5.2239447,0.7620909,0.9999831,9.501753,36.92223
,0.25-0.18-0.38-0.19,-0.9434038,1.5448543,1.4216882,5.125988,26.815256,11.1321535,2272.479,12.802048,1.5501559,7.1005077,4.6324625,0.48380613,0.9996699,6.5644903,27.567947
,0.13-0.32-0.17-0.03-0.15-0.07-0.14,-9.034631,5.348603,1.356461,3.4820337,2.773381,14.730676,1700.9723,20.696234,1.7814362,7.152981,7.615682,2.2244878,0.13705064,7.248147,24.95133
,0.12-0.19-0.18-0.13-0.25-0.14,-10.124518,5.178578,1.3659871,3.5228233,2.427739,14.6204815,1681.1816,20.673761,1.7245941,8.332219,7.2728157,2.0332382,0.019016894,7.120385,16.523
,0.38-0.04-0.13-0.27-0.15-0.02-0.01,-2.9277034,5.7732067,1.3264508,4.718802,6.0978413,12.830967,1391.3732,32.24758,1.7454118,7.426428,6.7919674,3.3465471,0.21723643,5.7088313,7.8625174
,0.23-0.07-0.16-0.06-0.33-0.02-0.13,-9.530719,5.0972147,1.3685079,2.2044787,2.8325846,14.061721,1919.8619,16.02193,1.8462985,7.3053436,8.159936,1.8803747,0.5545311,8.185712,22.05556
,0.19-0.04-0.07-0.14-0.52-0.05,-9.138783,5.782596,1.3664533,4.2364073,1.8467367,11.439233,1475.3545,20.873627,1.6441144,7.989147,6.757554,2.1398237,0.12158241,6.512535,3.507044
,0.06-0.30-0.21-0.19-0.24,3.292834,4.462661,1.3744147,1.8250949,6.9159517,12.6311655,1802.9285,16.235086,1.8162764,5.8168135,8.576368,1.9440477,0.8272063,8.181604,10.15706
,0.04-0.11-0.19-0.06-0.19-0.16-0.24,-10.414864,5.0587234,1.3680804,2.5509346,2.6981416,15.109253,1859.8387,17.643187,1.7042358,7.8454676,6.9224744,1.9483398,0.0005486826,7.147226,16.243477
,0.26-0.20-0.22-0.21-0.10,-19.617577,7.6549196,1.3504258,4.623937,1.1157098,13.230431,1654.3315,27.3734,1.7265748,7.6775126,6.327581,2.6362371,0.69299924,5.8384013,5.8375454
,0.19-0.16-0.21-0.13-0.14-0.04-0.14,-6.3277454,6.306283,1.352232,4.1410446,4.133672,15.516706,1685.7198,28.343613,1.7920178,7.821429,7.372801,2.6812553,0.022443848,6.9342756,16.260904
,0.50-0.10-0.09-0.06-0.09-0.15,-15.921831,8.704942,1.32535,6.336057,0.99547863,12.4996195,1268.0259,33.913612,1.6371148,9.896582,4.6854525,2.8688734,0.6390772,3.9444702,12.722716
,0.15-0.14-0.17-0.05-0.10-0.33-0.06,-18.70786,8.697541,1.3408791,6.0219994,1.4144299,14.67504,1803.1265,28.11552,1.8374804,8.686326,7.2922554,2.6010392,0.44822824,6.953342,17.521618
,0.17-0.03-0.12-0.41-0.23-0.02,-3.373114,3.1693616,1.38808,1.7402034,6.1665144,12.306415,1690.2039,18.144598,1.7084274,9.210752,7.9368024,1.783253,0.015960963,7.806016,6.4129133
,0.13-0.23-0.01-0.02-0.20-0.15-0.04-0.22,-16.904652,7.123773,1.3494302,3.281759,1.5516164,14.935337,1756.2062,21.009836,1.7685795,7.296101,7.0850797,2.46824,0.18528415,6.724936,22.95801
,0.09-0.27-0.13-0.05-0.12-0.22-0.12,-15.169369,8.672529,1.359755,3.0352824,1.7420669,15.122157,1747.5054,17.62928,1.7892725,7.607425,7.693699,2.4619253,0.042840827,7.119459,22.854784
,0.19-0.19-0.19-0.06-0.25-0.11,-8.463841,5.7623563,1.3528938,4.0737557,2.8051546,14.24004,1667.2972,24.546728,1.7777991,6.569898,7.248461,2.4917223,0.12449218,6.7485332,17.206516
,0.22-0.19-0.11-0.27-0.22,-15.256401,6.930101,1.3857185,5.4563146,1.784809,13.066895,2083.8735,33.571457,1.6609209,10.70504,4.6370487,1.1239575,0.005378779,6.273652,22.43684
,0.17-0.26-0.16-0.11-0.22-0.08,-17.847528,8.02165,1.3510439,3.7331085,1.369806,14.341639,1704.6621,22.0598,1.7741387,7.6301737,7.2395735,2.577378,0.39084557,6.6903872,22.418182
,0.15-0.05-0.16-0.14-0.14-0.23-0.12,-13.752164,9.125013,1.3559148,3.731905,1.8935689,15.611492,1668.0447,23.408615,1.7637935,8.09785,7.3533354,2.8767774,0.32233256,6.580501,9.390049
,0.21-0.20-0.19-0.10-0.05-0.25,-13.465921,5.812292,1.3483382,4.269398,1.7943013,14.037442,1721.2478,28.444159,1.7976742,8.27643,7.174199,2.5964062,0.3818349,6.862186,19.923939
,0.09-0.01-0.45-0.24-0.04-0.15-0.01,-7.6358433,4.2764277,1.4318931,2.0464716,4.0577097,12.002359,2581.4949,15.828022,1.8641955,14.84579,5.6405296,1.2072779,0.9945315,8.511136,22.099249
,0.33-0.07-0.24-0.12-0.07-0.16-0.01,-21.579065,7.9032207,1.3434079,5.002148,1.0602661,14.034091,1630.2837,31.023752,1.6776354,7.087534,5.422087,2.3437266,0.0028753602,5.1903043,10.811952
,0.42-0.17-0.12-0.20-0.09,-14.450714,5.2139754,1.3285966,5.1913295,1.2385769,12.3427105,1450.1124,32.133095,1.7019665,7.117676,5.771011,2.5045907,0.008857565,5.2906966,16.132294
,0.02-0.19-0.19-0.04-0.20-0.35,-3.679194,3.5396354,1.3673581,2.2399433,6.2915654,12.823241,1805.1508,13.108601,1.8322716,5.367543,8.505279,1.7560663,0.98712236,8.118087,17.465446
,0.26-0.11-0.18-0.30-0.12-0.04,-19.084848,8.931316,1.3700342,5.921423,1.3488783,13.654913,1885.2654,33.07114,1.5838673,4.1456676,4.253015,0.9598315,0.0015094875,5.296809,19.992382
,0.18-0.22-0.21-0.15-0.05-0.19,-12.237745,5.6056733,1.3522067,3.9259348,1.9728725,14.300195,1688.3341,23.54065,1.7679826,7.27173,7.2451367,2.4109921,0.39596176,6.834029,19.898289
,0.17-0.15-0.17-0.21-0.07-0.04-0.04-0.15,-11.285597,8.613864,1.354602,3.882112,2.3220096,16.08242,1629.435,25.393808,1.7340649,8.419105,7.016432,2.9373276,0.16473669,6.3404503,15.106453
,0.10-0.19-0.08-0.27-0.11-0.07-0.18,-1.1973903,5.781104,1.352994,2.9934018,20.292068,15.293703,1588.7261,19.923956,1.818277,6.805416,8.630249,2.4072273,0.34220427,7.7003284,17.192026
,0.15-0.25-0.19-0.07-0.24-0.04-0.07,-6.5717483,5.5815883,1.3581226,3.754194,3.808204,14.843681,1686.0072,22.580662,1.7769116,6.750302,7.4378614,2.3236523,0.04288566,7.037341,20.251415
,0.29-0.24-0.18-0.01-0.27,-11.742357,5.028212,1.343099,4.7237043,1.6218843,11.882572,1602.746,28.689846,1.7474813,6.6158056,6.451337,2.4615011,0.24027559,6.0368986,20.65204
,0.08-0.20-0.24-0.15-0.10-0.23,-8.312149,4.3692245,1.3669583,3.0134628,3.048698,14.275759,1775.1229,17.785032,1.7736131,7.392098,7.7126894,1.994873,0.35392687,7.5266333,18.344759
,0.18-0.27-0.12-0.20-0.23,-11.628738,5.70921,1.3483201,3.813303,1.8975391,13.256664,1664.52,22.606308,1.7982943,6.887164,7.5477753,2.472223,0.44085237,6.936343,22.679901
,0.37-0.15-0.14-0.27-0.08,-9.061836,5.4037,1.3866233,1.6050792,2.5720372,12.303065,1894.4365,12.697406,1.7274033,8.042986,7.343386,1.8793374,0.056282315,7.4269094,6.7079663
,0.20-0.04-0.16-0.23-0.06-0.07-0.05-0.19,-9.977527,5.0732236,1.3681844,5.1699076,3.6839168,15.860307,2317.507,40.938576,1.9472661,14.509418,6.0279813,2.0018406,0.01878226,9.691903,20.930134
,0.22-0.24-0.22-0.09-0.24,-5.2212043,6.6446557,1.3446963,4.0555325,3.9619715,13.006587,1590.4447,27.927208,1.7757907,7.355994,7.5592403,3.0151668,0.053780716,6.672669,6.947226
,0.27-0.17-0.05-0.26-0.25,-11.502765,15.166764,1.4723915,7.219137,2.4547205,12.464592,2265.3022,14.214778,1.4497334,10.997821,4.169656,0.3772747,0.99831426,8.151846,687.03815
,0.14-0.30-0.11-0.15-0.23-0.03-0.04,-1.7836758,5.8804927,1.3577346,3.7408776,12.903483,14.468443,1590.746,26.410616,1.815315,6.01415,8.182708,2.6732974,0.035405666,7.2705708,23.16738
,0.48-0.31-0.08-0.09-0.05,-13.2143955,5.778731,1.3085696,4.4442053,1.09637,10.589746,1368.103,32.724438,1.7332642,7.566861,6.0240235,3.0708156,0.96535504,5.187162,27.909319
,0.16-0.09-0.14-0.21-0.15-0.09-0.11-0.03,-2.7610168,6.3213124,1.3557894,3.920051,9.355739,16.678068,1548.8209,26.88003,1.7803953,8.560026,7.9248867,2.8536358,0.00028365117,7.1284165,1060.8585
,0.03-0.28-0.13-0.41-0.16,2.429735,3.6460235,1.3782266,1.8066127,7.3903875,11.479187,1564.2822,12.130213,1.7426009,9.540127,8.6790905,1.7873468,0.33945876,8.130527,5.0423956
,0.22-0.20-0.25-0.15-0.15-0.04,-15.385442,6.605617,1.3498585,4.2376046,1.5498064,14.06335,1695.503,25.761307,1.7501183,7.260495,6.7504296,2.5133612,0.45440438,6.3699574,18.91835
,0.65-0.03-0.19-0.07-0.06,-9.194791,4.6534176,1.3055451,6.229582,1.1138325,8.659392,1182.699,34.380966,1.6518859,8.362835,4.399235,2.4754882,0.0011411498,3.7070446,3.7231688
,0.28-0.12-0.16-0.19-0.24,-8.046976,6.8157134,1.3375912,4.3935595,2.4551315,13.040663,1514.9829,28.035385,1.7783071,7.284046,7.320428,3.0789847,0.36362752,6.299576,5.9238772
,0.15-0.21-0.18-0.13-0.07-0.26,-11.616021,5.5233235,1.3543625,3.6174927,2.092628,14.325826,1696.7964,21.457773,1.7785763,7.4402347,7.5720816,2.3515227,0.30290782,7.119884,19.293758
,0.22-0.09-0.17-0.04-0.15-0.18-0.14,-19.873404,9.209214,1.3507605,4.2962937,1.2917889,15.484825,1657.8967,25.803444,1.7340574,8.133923,6.5811844,2.77184,0.5206711,6.0045977,11.928523
,0.08-0.21-0.12-0.14-0.21-0.13-0.11,-15.52351,9.348852,1.3551879,2.839879,1.742325,15.779197,1714.092,18.292068,1.7880914,7.9051137,7.7314754,2.6806886,0.05065601,6.989125,20.437319
,0.26-0.02-0.31-0.23-0.10-0.07,-13.274573,5.8869467,1.3843734,6.130482,2.1546853,13.134384,2177.683,37.085144,1.7800077,14.626363,4.7590446,1.2629658,0.019361185,6.9161067,22.744791
,0.20-0.22-0.30-0.29,-12.134172,4.9159036,1.3553692,4.221189,1.5897568,11.416745,1689.6567,24.560364,1.7717943,6.7905912,7.131902,2.511571,0.3101032,6.610102,5.7536016
,0.13-0.15-0.04-0.11-0.13-0.28-0.17,-7.725108,6.054718,1.3591511,3.540512,3.0811794,15.253713,1560.4358,19.144001,1.7470763,8.869958,7.8252206,2.3322487,0.20536295,7.236194,14.194977
,0.28-0.28-0.44,-1.3015052,0.5448647,1.3639402,1.6514486,12.07667,8.9194355,1762.2008,1.9919379,1.8793886,1.7726521,9.165641,0.83509797,0.9980551,8.585605,21.565603
,0.19-0.22-0.16-0.10-0.24-0.09,-19.705568,8.42592,1.3479795,3.905244,1.2264202,14.364541,1682.4279,23.458004,1.7657853,7.884459,7.0794783,2.6850014,0.572885,6.4798727,20.586197
,0.09-0.27-0.14-0.11-0.11-0.22-0.06,-9.451163,7.702939,1.3572246,2.9717171,2.7770855,15.290516,1716.5337,18.699656,1.8062131,6.9625506,8.046335,2.4288206,0.2635244,7.3940287,22.097486
,0.21-0.18-0.22-0.15-0.24,-12.978747,5.625032,1.3482327,4.056207,1.7267792,13.300693,1684.982,24.76852,1.7753693,6.968961,7.1876693,2.5455382,0.65450275,6.6883335,18.140913
,0.29-0.38-0.15-0.06-0.13,-5.0206833,2.3083146,1.4235849,2.7948256,6.6019697,12.007715,2760.4246,17.626644,1.851404,17.219904,5.2693963,0.6997927,0.9999604,9.579538,27.470594
,0.27-0.34-0.17-0.07-0.12-0.03,-10.867147,6.089491,1.3370911,4.3012996,1.8958352,13.008401,1583.7701,28.04715,1.765268,7.0038548,6.895797,2.7163348,0.6541474,6.309273,27.513985
,0.09-0.04-0.07-0.23-0.44-0.02-0.11,-6.793647,6.997295,1.425257,4.105581,4.2137027,12.819034,2233.117,23.939592,1.5846984,6.9286356,5.6060934,1.5218709,0.99995744,8.103178,233.70645
,0.34-0.30-0.17-0.02-0.08-0.08,-14.816561,5.933768,1.3281109,4.512276,1.3191615,12.671868,1542.4271,30.581018,1.7480723,7.3144407,6.468993,2.791839,0.9181478,5.8618,26.45865
,0.04-0.34-0.06-0.20-0.01-0.21-0.12,-8.055829,6.975553,1.3854319,1.8160852,3.3040657,13.950219,1907.9976,15.244278,1.7660589,7.8740435,7.511647,2.2089093,0.30230036,7.394356,9.188182
,0.37-0.20-0.28-0.15,-19.97272,11.301996,1.3226985,7.1918793,0.9703599,11.055062,1753.1084,2.2856545,1.8815887,1.5193214,8.341991,1.9411265,0.98155737,7.1251464,27.799047
,0.14-0.06-0.07-0.14-0.34-0.23-0.03,-2.7532632,3.2706048,1.379852,1.9907792,8.409665,14.129599,1638.6886,16.480844,1.7583791,9.154652,8.513711,1.7334793,0.18217538,8.063095,13.8370695
,0.08-0.02-0.29-0.07-0.31-0.22,-14.727879,16.19832,1.4417695,7.532773,1.9531802,12.667856,2270.8025,16.567133,1.5278296,11.699995,4.336653,0.5164753,0.90922606,6.917423,277.49637
,0.26-0.21-0.25-0.28,-3.5507796,1.606193,1.3730437,1.8232416,6.003914,11.493421,1854.8497,9.231916,1.829256,5.055834,8.391806,1.4357759,0.9064964,8.241749,21.237333
,0.12-0.26-0.05-0.15-0.12-0.30,-9.699131,5.0116744,1.3602258,3.8677697,2.5765848,13.731432,1819.958,26.942396,1.8725904,7.7274504,7.9437156,2.2545052,0.053336933,7.8835764,22.580917
,0.13-0.05-0.12-0.10-0.26-0.33,-13.212961,10.736747,1.4492497,6.7800508,2.183868,13.492689,2138.592,29.062752,1.4705613,8.036337,4.0962763,0.5891005,0.83904684,7.18341,213.81949
,0.05-0.28-0.26-0.14-0.27,0.87561893,1.6002344,1.4550742,4.987671,32.276966,12.388939,2281.257,13.957188,1.5005656,8.298004,4.422813,0.49586725,0.99999154,6.9466095,187.33736
,0.50-0.20-0.25-0.05,-1.2251728,5.0896435,1.3626153,1.6059915,12.031499,9.743406,1512.8849,12.112715,1.8136779,8.517017,9.580393,2.0187283,0.051480804,8.278616,6.899126
,0.17-0.18-0.17-0.17-0.08-0.23,-12.226369,5.7017474,1.3535987,3.878925,1.9905924,14.534049,1674.5309,22.819075,1.7692335,7.475954,7.363083,2.4053135,0.40702495,6.898567,16.988798
,0.23-0.12-0.17-0.17-0.15-0.12-0.04,-8.624988,7.53288,1.3448248,4.2176437,2.83871,15.470621,1582.6019,27.321709,1.765435,7.440351,7.1954865,2.9341736,0.21878195,6.4048667,13.262672
,0.14-0.21-0.19-0.12-0.34,-10.281067,5.2162743,1.3584062,4.0243845,2.2857337,13.124957,1790.4651,27.954206,1.8762228,7.646083,7.9471498,2.3357873,0.28949925,7.7792077,19.912523
,0.29-0.26-0.15-0.19-0.07-0.05,-7.306099,6.604919,1.3314383,4.199184,2.8111033,13.647139,1504.9452,29.2299,1.7702941,7.3069563,7.1676855,3.0629878,0.34680128,6.2794886,22.518661
,0.23-0.22-0.17-0.03-0.11-0.03-0.20,-10.573577,7.1408744,1.3445228,4.251455,2.2064016,14.665877,1590.7369,29.23409,1.7539573,10.636399,7.0308733,2.881602,0.8066307,6.2594795,21.398577
,0.24-0.18-0.16-0.18-0.09-0.15,-7.196671,6.744846,1.3383002,4.0347657,3.1566484,14.593452,1556.6814,27.362564,1.7830814,7.191383,7.4852123,2.9693372,0.23953941,6.595947,17.481253
